year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11220	26172	A&M-Corpus Chris	00	1402242	Pye, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402242	Fr	G	6-1	29	5	457:00	43	115	37.39	23	69	33.33	10	13	76.92	119	4.10	8	25	33	1.14	13	8	16	 	27	 	 
2013	11220	26172	A&M-Corpus Chris	01	1289295	Ali, Hameed	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1289295	So	G	6-2	29	29	822:00	81	220	36.82	23	78	29.49	33	43	76.74	218	7.52	10	42	52	1.79	56	35	42	5	70	 	 
2013	11220	26172	A&M-Corpus Chris	10	1289299	Jordan, Johnathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1289299	So	G	5-10	29	28	1060:00	121	300	40.33	9	38	23.68	121	169	71.60	372	12.83	48	92	140	4.83	159	82	39	5	69	3	 
2013	11220	26172	A&M-Corpus Chris	15	1402237	Francis, Dale	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402237	Fr	F	6-9	29	18	441:00	29	62	46.77	 	 	""	 	2	""	58	2.00	26	33	59	2.03	3	21	8	7	75	 	 
2013	11220	26172	A&M-Corpus Chris	23	1289302	Maxey, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1289302	So	F	6-11	28	5	427:00	59	84	70.24	 	 	""	8	17	47.06	126	4.50	19	62	81	2.89	2	17	7	57	71	 	 
2013	11220	26172	A&M-Corpus Chris	5	1402241	Nelson, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402241	Jr	F	6-6	28	17	827:00	131	349	37.54	36	130	27.69	82	121	67.77	380	13.57	67	144	211	7.54	27	80	18	4	81	5	 
2013	11220	26172	A&M-Corpus Chris	31	1402243	Williamson, Joy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402243	Jr	G	6-4	26	15	759:00	74	198	37.37	24	69	34.78	45	67	67.16	217	8.35	32	72	104	4.00	32	49	34	4	61	 	 
2013	11220	26172	A&M-Corpus Chris	3	1402239	Knowles, Zane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402239	Jr	F	6-9	24	12	367:00	55	106	51.89	 	 	""	18	31	58.06	128	5.33	35	60	95	3.96	2	19	6	20	60	 	 
2013	11220	26172	A&M-Corpus Chris	2	1402240	Martinez, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402240	Fr	G	6-2	22	0	176:00	12	43	27.91	9	37	24.32	9	11	81.82	42	1.91	1	9	10	0.45	5	7	7	 	10	 	 
2013	11220	26172	A&M-Corpus Chris	32	1289300	King, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1289300	So	G	6-0	21	8	179:00	11	38	28.95	9	25	36.00	7	10	70.00	38	1.81	4	8	12	0.57	7	8	5	2	19	 	 
2013	11220	26172	A&M-Corpus Chris	11	1402236	Currie, Jelani	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1402236	Fr	G	6-4	18	0	186:00	12	31	38.71	3	9	33.33	5	13	38.46	32	1.78	5	9	14	0.78	7	14	 	2	10	 	 
2013	11220	26172	A&M-Corpus Chris	24	1289297	Dvorak, Kennon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1289297	Jr	G	6-2	13	8	90:00	5	13	38.46	2	8	25.00	2	3	66.67	14	1.08	6	7	13	1.00	2	6	2	 	14	 	 
2013	11220	26172	A&M-Corpus Chris	33	1178373	Wang, Ted	http://stats.ncaa.org/player?game_sport_year_ctl_id=11220&stats_player_seq=1178373	Jr	C	7-0	4	0	10:00	1	1	100.00	 	 	""	 	 	""	2	0.50	 	 	 	""	 	1	 	1	1	 	 
