year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11220	4	Adrian	-	Totals	-	-	-	-	-	5226:00	597	1,456	41.00	99	296	33.45	321	454	70.70	1,614	62.08	319	647	966	37.15	226	338	223	62	422	 	 
2013	11220	4	Adrian	-	Opponent Totals	-	-	-	-	-	5225:00	524	1,344	38.99	110	364	30.22	319	458	69.65	1,477	56.81	239	606	845	32.50	301	365	172	118	399	 	 
2013	11220	2798	Albertus Magnus	-	Totals	-	-	-	-	-	5800:00	857	1,902	45.06	191	545	35.05	565	786	71.88	2,470	85.17	404	734	1,138	39.24	361	390	240	145	576	 	 
2013	11220	2798	Albertus Magnus	-	Opponent Totals	-	-	-	-	-	5800:00	784	1,805	43.43	182	500	36.40	488	694	70.32	2,238	77.17	385	752	1,137	39.21	440	505	176	92	607	 	 
2013	11220	15	Albion	-	Totals	-	-	-	-	-	5026:00	589	1,326	44.42	140	363	38.57	330	493	66.94	1,648	65.92	250	578	828	33.12	304	345	131	44	416	 	 
2013	11220	15	Albion	-	Opponent Totals	-	-	-	-	-	5027:00	637	1,391	45.79	164	453	36.20	325	462	70.35	1,763	70.52	239	569	808	32.32	391	282	187	65	443	 	 
2013	11220	16	Albright	-	Totals	-	-	-	-	-	5850:00	804	1,849	43.48	144	508	28.35	437	643	67.96	2,189	75.48	380	827	1,207	41.62	428	388	229	111	542	 	 
2013	11220	16	Albright	-	Opponent Totals	-	-	-	-	-	5850:00	744	1,767	42.11	152	464	32.76	376	615	61.14	2,016	69.52	330	790	1,120	38.62	310	437	180	93	530	 	 
2013	11220	18	Alfred	-	Totals	-	-	-	-	-	5075:00	613	1,480	41.42	158	514	30.74	333	517	64.41	1,717	68.68	278	589	867	34.68	313	376	196	64	474	 	 
2013	11220	18	Alfred	-	Opponent Totals	-	-	-	-	-	5074:00	634	1,411	44.93	180	495	36.36	376	544	69.12	1,824	72.96	275	690	965	38.60	347	420	184	78	465	 	 
2013	11220	19	Allegheny	-	Totals	-	-	-	-	-	5149:00	663	1,426	46.49	198	559	35.42	241	363	66.39	1,767	70.68	202	567	769	30.76	364	313	162	70	425	 	 
2013	11220	19	Allegheny	-	Opponent Totals	-	-	-	-	-	5150:00	654	1,473	44.40	175	461	37.96	333	472	70.55	1,816	72.64	325	629	954	38.16	341	332	127	70	377	 	 
2013	11220	21	Alma	-	Totals	-	-	-	-	-	5077:00	655	1,506	43.49	185	533	34.71	301	403	74.69	1,796	71.84	197	602	799	31.96	340	322	165	69	445	 	 
2013	11220	21	Alma	-	Opponent Totals	-	-	-	-	-	5076:00	712	1,508	47.21	152	385	39.48	372	528	70.45	1,948	77.92	288	712	1,000	40.00	339	354	185	74	387	 	 
2013	11220	938	Alvernia	-	Totals	-	-	-	-	-	5825:00	717	1,601	44.78	175	498	35.14	491	747	65.73	2,100	72.41	304	766	1,070	36.90	328	349	212	92	465	 	 
