year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2012	10740	4	Adrian	-	Totals	-	-	-	-	-	87:30	629	1,478	42.56	109	374	29.14	358	535	66.92	1,725	66.35	364	641	1,005	38.65	293	324	200	76	461	 	 
2012	10740	4	Adrian	-	Opponent Totals	-	-	-	-	-	87:28	560	1,363	41.09	125	392	31.89	337	498	67.67	1,582	60.85	250	584	834	32.08	281	338	162	97	474	 	 
2012	10740	2798	Albertus Magnus	-	Totals	-	-	-	-	-	100:00	920	1,883	48.86	188	515	36.50	571	840	67.98	2,599	86.63	449	794	1,243	41.43	489	458	277	126	576	 	 
2012	10740	2798	Albertus Magnus	-	Opponent Totals	-	-	-	-	-	99:55	747	1,774	42.11	120	431	27.84	458	645	71.01	2,074	69.13	328	647	975	32.50	391	539	210	83	656	 	 
2012	10740	15	Albion	-	Totals	-	-	-	-	-	83:46	552	1,308	42.20	120	338	35.50	345	524	65.84	1,569	62.76	245	553	798	31.92	236	328	140	47	455	 	 
2012	10740	15	Albion	-	Opponent Totals	-	-	-	-	-	83:46	590	1,338	44.10	132	399	33.08	354	517	68.47	1,666	66.64	277	601	878	35.12	340	320	172	80	475	 	 
2012	10740	16	Albright	-	Totals	-	-	-	-	-	87:53	719	1,582	45.45	111	357	31.09	342	533	64.17	1,891	72.73	328	723	1,051	40.42	377	415	219	139	461	 	 
2012	10740	16	Albright	-	Opponent Totals	-	-	-	-	-	87:54	618	1,512	40.87	139	431	32.25	343	543	63.17	1,718	66.08	287	656	943	36.27	299	436	215	64	473	 	 
2012	10740	18	Alfred	-	Totals	-	-	-	-	-	87:50	626	1,595	39.25	188	579	32.47	351	492	71.34	1,791	68.88	314	705	1,019	39.19	320	409	226	74	502	 	 
2012	10740	18	Alfred	-	Opponent Totals	-	-	-	-	-	87:25	612	1,528	40.05	156	533	29.27	372	539	69.02	1,752	67.38	304	716	1,020	39.23	329	419	221	96	423	 	 
2012	10740	19	Allegheny	-	Totals	-	-	-	-	-	83:20	594	1,372	43.29	150	474	31.65	280	406	68.97	1,618	64.72	251	572	823	32.92	325	388	138	71	430	 	 
