year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2018	12620	26172	A&M-Corpus Christi	14	1844799	Schmidt, Elijah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1844799	So	F	6-8	24	18	523:00	50	99	50.51	2	10	20.00	26	45	57.78	128	5.33	39	88	127	5.29	20	29	15	7	67	1	""	3
2018	12620	26172	A&M-Corpus Christi	03	1620844	Kilgore, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1620844	Sr	G	6-5	24	24	833:00	139	346	40.17	33	88	37.50	94	116	81.03	405	16.88	22	110	132	5.50	85	64	38	15	51	4	1	1
2018	12620	26172	A&M-Corpus Christi	11	1737702	South, Kareem	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1737702	So	G	6-2	24	24	735:00	100	225	44.44	34	87	39.08	39	48	81.25	273	11.38	29	76	105	4.38	27	43	23	2	51	""	""	2
2018	12620	26172	A&M-Corpus Christi	10	1844798	Francois, Perry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1844798	So	F	6-8	24	5	275:00	28	62	45.16	""	""	""	9	17	52.94	65	2.71	22	37	59	2.46	10	25	1	14	55	""	""	3
2018	12620	26172	A&M-Corpus Christi	20	1844800	Hale, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1844800	So	G	6-1	24	6	355:00	27	68	39.71	8	30	26.67	2	6	33.33	64	2.67	7	29	36	1.50	20	30	13	""	25	""	""	""
2018	12620	26172	A&M-Corpus Christi	21	1960822	Gray, Tre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1960822	Fr	G	6-2	22	0	222:00	35	77	45.45	18	44	40.91	25	36	69.44	113	5.14	1	11	12	0.55	8	18	6	""	29	""	""	1
2018	12620	26172	A&M-Corpus Christi	15	1960826	Rhea, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1960826	Fr	F	6-7	22	22	576:00	69	145	47.59	""	3	0.00	56	95	58.95	194	8.82	40	81	121	5.50	12	52	20	19	73	1	""	1
2018	12620	26172	A&M-Corpus Christi	02	1960804	Smith, Myles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1960804	Fr	G	6-0	21	12	484:00	43	113	38.05	11	43	25.58	35	43	81.40	132	6.29	12	39	51	2.43	42	41	15	1	54	""	""	3
2018	12620	26172	A&M-Corpus Christi	0	1737700	Brown, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1737700	So	G	5-10	18	1	166:00	8	21	38.10	2	2	100.00	5	12	41.67	23	1.28	1	10	11	0.61	17	15	12	""	16	""	""	""
2018	12620	26172	A&M-Corpus Christi	34	1844802	Benjamin, York	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1844802	So	F	6-8	15	2	162:00	11	25	44.00	""	1	0.00	15	17	88.24	37	2.47	16	21	37	2.47	5	31	5	2	26	""	""	""
2018	12620	26172	A&M-Corpus Christi	05	1620842	Bloom, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1620842	Sr	G	6-4	15	1	106:00	2	13	15.38	1	7	14.29	10	11	90.91	15	1.00	2	5	7	0.47	9	7	2	1	7	""	""	""
2018	12620	26172	A&M-Corpus Christi	24	1844801	Bradley, Jamell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1844801	So	G	6-6	13	0	48:00	3	10	30.00	1	3	33.33	4	5	80.00	11	0.85	2	8	10	0.77	1	2	1	""	7	""	""	""
2018	12620	26172	A&M-Corpus Christi	13	1960825	Rhea, Deion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1960825	Fr	F	6-7	10	0	183:00	23	55	41.82	7	22	31.82	14	19	73.68	67	6.70	7	24	31	3.10	4	17	4	8	26	""	""	""
2018	12620	26172	A&M-Corpus Christi	12	1960821	Smith, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1960821	Fr	G	6-0	7	0	25:00	1	4	25.00	""	2	0.00	3	4	75.00	5	0.71	""	4	4	0.57	1	1	2	""	1	""	""	""
2018	12620	26172	A&M-Corpus Christi	22	1510027	Toney, Emmanuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1510027	Sr	G	6-2	6	5	157:00	16	33	48.48	8	17	47.06	3	6	50.00	43	7.17	3	11	14	2.33	16	12	5	2	11	""	""	""
