year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2012	10740	2	Abilene Christian	-	Totals	-	-	-	-	-	93:46	703	1,567	44.86	182	502	36.25	414	592	69.93	2,002	71.50	330	622	952	34.00	315	460	221	62	628	 	 
2012	10740	2	Abilene Christian	-	Opponent Totals	-	-	-	-	-	93:45	642	1,440	44.58	175	504	34.72	475	696	68.25	1,934	69.07	298	623	921	32.89	332	502	156	60	538	 	 
2012	10740	30123	Academy of Art	-	Totals	-	-	-	-	-	94:10	652	1,590	41.01	130	425	30.59	402	564	71.28	1,836	65.57	282	596	878	31.36	365	448	195	80	609	 	 
2012	10740	30123	Academy of Art	-	Opponent Totals	-	-	-	-	-	94:10	733	1,557	47.08	192	478	40.17	516	762	67.72	2,174	77.64	329	721	1,050	37.50	410	432	215	85	517	 	 
2012	10740	929	Adams St.	-	Totals	-	-	-	-	-	94:35	800	1,666	48.02	124	375	33.07	532	828	64.25	2,256	80.57	381	684	1,065	38.04	415	517	355	95	658	 	 
2012	10740	929	Adams St.	-	Opponent Totals	-	-	-	-	-	94:37	626	1,491	41.99	173	519	33.33	565	787	71.79	1,990	71.07	274	615	889	31.75	334	602	242	76	619	 	 
2012	10740	3	Adelphi	-	Totals	-	-	-	-	-	100:00	668	1,558	42.88	174	532	32.71	389	528	73.67	1,899	63.30	238	752	990	33.00	377	433	225	65	528	 	 
2012	10740	3	Adelphi	-	Opponent Totals	-	-	-	-	-	100:00	617	1,543	39.99	192	542	35.42	389	581	66.95	1,815	60.50	283	723	1,006	33.53	289	494	192	69	506	 	 
2012	10740	10	Ala.-Huntsville	-	Totals	-	-	-	-	-	110:25	895	1,722	51.97	291	727	40.03	540	707	76.38	2,621	79.42	240	795	1,035	31.36	615	408	223	84	504	 	 
2012	10740	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	-	110:25	819	1,861	44.01	218	648	33.64	368	544	67.65	2,224	67.39	343	683	1,026	31.09	417	441	192	72	616	 	 
2012	10740	11	Alas. Anchorage	-	Totals	-	-	-	-	-	100:00	823	1,643	50.09	240	579	41.45	450	600	75.00	2,336	77.87	303	685	988	32.93	561	376	179	74	511	 	 
2012	10740	11	Alas. Anchorage	-	Opponent Totals	-	-	-	-	-	100:00	683	1,589	42.98	221	631	35.02	392	545	71.93	1,979	65.97	274	583	857	28.57	415	441	186	78	580	 	 
2012	10740	12	Alas. Fairbanks	-	Totals	-	-	-	-	-	94:10	695	1,618	42.95	194	596	32.55	346	449	77.06	1,930	68.93	261	607	868	31.00	387	366	198	46	472	 	 
2012	10740	12	Alas. Fairbanks	-	Opponent Totals	-	-	-	-	-	94:11	763	1,624	46.98	219	552	39.67	401	529	75.80	2,146	76.64	305	710	1,015	36.25	395	368	153	62	445	 	 
2012	10740	13	Albany St. (GA)	-	Totals	-	-	-	-	-	94:10	666	1,601	41.60	164	504	32.54	421	613	68.68	1,917	68.46	319	614	933	33.32	357	445	262	82	521	 	 
2012	10740	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	-	94:02	677	1,550	43.68	151	481	31.39	411	616	66.72	1,916	68.43	364	714	1,078	38.50	339	523	201	102	506	 	 
2012	10740	934	Alderson Broaddus	-	Totals	-	-	-	-	-	93:41	746	1,604	46.51	232	599	38.73	350	493	70.99	2,074	74.07	361	660	1,021	36.46	411	402	175	135	476	 	 
2012	10740	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	-	93:46	675	1,591	42.43	151	454	33.26	449	623	72.07	1,950	69.64	348	572	920	32.86	324	340	186	76	474	 	 
2012	10740	22	American Int'l	-	Totals	-	-	-	-	-	88:20	563	1,359	41.43	178	472	37.71	239	371	64.42	1,543	59.35	214	595	809	31.12	324	372	163	41	365	 	 
2012	10740	22	American Int'l	-	Opponent Totals	-	-	-	-	-	88:20	656	1,429	45.91	168	461	36.44	235	347	67.72	1,715	65.96	235	648	883	33.96	377	333	188	70	395	 	 
2012	10740	13028	Anderson (SC)	-	Totals	-	-	-	-	-	108:21	863	1,923	44.88	264	703	37.55	518	693	74.75	2,508	78.38	399	798	1,197	37.41	376	447	272	111	572	 	 
2012	10740	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	-	108:20	769	1,846	41.66	249	693	35.93	449	648	69.29	2,236	69.88	381	757	1,138	35.56	423	513	246	74	607	 	 
2012	10740	25	Angelo St.	-	Totals	-	-	-	-	-	93:23	633	1,560	40.58	195	588	33.16	390	579	67.36	1,851	66.11	305	646	951	33.96	357	421	148	59	568	 	 
2012	10740	25	Angelo St.	-	Opponent Totals	-	-	-	-	-	93:17	674	1,490	45.23	138	434	31.80	437	649	67.33	1,923	68.68	294	707	1,001	35.75	347	451	206	81	572	 	 
2012	10740	30105	Ark.-Fort Smith	-	Totals	-	-	-	-	-	104:08	776	1,764	43.99	228	619	36.83	523	760	68.82	2,303	74.29	383	788	1,171	37.77	395	446	207	79	626	 	 
2012	10740	30105	Ark.-Fort Smith	-	Opponent Totals	-	-	-	-	-	104:07	736	1,703	43.22	227	673	33.73	490	708	69.21	2,189	70.61	282	702	984	31.74	395	424	191	74	865	 	 
2012	10740	8411	Ark.-Monticello	-	Totals	-	-	-	-	-	100:38	813	1,748	46.51	239	579	41.28	527	737	71.51	2,392	79.73	427	681	1,108	36.93	352	409	214	96	495	 	 
2012	10740	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	-	99:22	768	1,764	43.54	196	576	34.03	349	488	71.52	2,081	69.37	383	604	987	32.90	349	469	206	81	594	 	 
2012	10740	947	Arkansas Tech	-	Totals	-	-	-	-	-	107:05	828	1,882	44.00	266	665	40.00	507	738	68.70	2,429	75.91	397	722	1,119	34.97	431	467	310	94	701	 	 
2012	10740	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	-	107:05	735	1,680	43.75	145	471	30.79	548	798	68.67	2,165	67.66	371	786	1,157	36.16	375	619	197	93	653	 	 
2012	10740	33	Armstrong	-	Totals	-	-	-	-	-	87:06	752	1,624	46.31	211	579	36.44	390	563	69.27	2,105	80.96	273	676	949	36.50	470	408	199	93	508	 	 
2012	10740	33	Armstrong	-	Opponent Totals	-	-	-	-	-	87:05	747	1,729	43.20	180	509	35.36	479	676	70.86	2,153	82.81	409	693	1,102	42.38	368	390	202	85	512	 	 
2012	10740	35	Ashland	-	Totals	-	-	-	-	-	91:15	687	1,496	45.92	162	489	33.13	420	605	69.42	1,956	72.44	289	672	961	35.59	347	342	135	70	441	 	 
2012	10740	35	Ashland	-	Opponent Totals	-	-	-	-	-	91:15	717	1,633	43.91	176	541	32.53	324	455	71.21	1,934	71.63	310	613	923	34.19	372	287	160	115	500	 	 
2012	10740	36	Assumption	-	Totals	-	-	-	-	-	95:50	679	1,515	44.82	203	551	36.84	319	443	72.01	1,880	67.14	265	732	997	35.61	504	430	128	60	495	 	 
2012	10740	36	Assumption	-	Opponent Totals	-	-	-	-	-	95:50	677	1,569	43.15	179	503	35.59	373	533	69.98	1,906	68.07	248	628	876	31.29	342	330	214	86	437	 	 
2012	10740	41	Augustana (SD)	-	Totals	-	-	-	-	-	94:10	748	1,576	47.46	200	521	38.39	385	517	74.47	2,081	74.32	267	661	928	33.14	280	312	170	52	519	 	 
2012	10740	41	Augustana (SD)	-	Opponent Totals	-	-	-	-	-	94:10	687	1,525	45.05	156	442	35.29	410	555	73.87	1,940	69.29	252	629	881	31.46	308	332	137	76	478	 	 
2012	10740	2685	BYU-Hawaii	-	Totals	-	-	-	-	-	90:25	750	1,631	45.98	213	559	38.10	319	494	64.57	2,032	75.26	328	642	970	35.93	478	401	224	70	480	 	 
2012	10740	2685	BYU-Hawaii	-	Opponent Totals	-	-	-	-	-	90:25	717	1,583	45.29	145	409	35.45	367	549	66.85	1,946	72.07	326	641	967	35.81	398	417	214	65	468	 	 
2012	10740	49	Barry	-	Totals	-	-	-	-	-	96:40	673	1,646	40.89	209	613	34.09	371	542	68.45	1,926	66.41	300	720	1,020	35.17	354	397	157	134	491	 	 
2012	10740	49	Barry	-	Opponent Totals	-	-	-	-	-	96:40	700	1,728	40.51	187	597	31.32	380	532	71.43	1,967	67.83	380	750	1,130	38.97	347	381	178	87	514	 	 
2012	10740	15646	Barton	-	Totals	-	-	-	-	-	101:17	852	1,925	44.26	147	485	30.31	562	800	70.25	2,413	80.43	449	677	1,126	37.53	428	420	320	101	686	 	 
2012	10740	15646	Barton	-	Opponent Totals	-	-	-	-	-	101:16	725	1,597	45.40	169	478	35.36	611	853	71.63	2,230	74.33	330	733	1,063	35.43	383	605	204	101	653	 	 
2012	10740	52	Bellarmine	-	Totals	-	-	-	-	-	110:26	963	1,777	54.19	293	716	40.92	527	669	78.77	2,746	83.21	247	809	1,056	32.00	593	386	219	146	505	 	 
2012	10740	52	Bellarmine	-	Opponent Totals	-	-	-	-	-	110:27	815	1,892	43.08	208	626	33.23	402	579	69.43	2,240	67.88	365	645	1,010	30.61	358	449	199	57	609	 	 
2012	10740	2683	Belmont Abbey	-	Totals	-	-	-	-	-	90:01	849	1,757	48.32	163	427	38.17	411	564	72.87	2,272	84.15	365	709	1,074	39.78	409	412	210	68	532	 	 
2012	10740	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	-	90:00	749	1,631	45.92	232	613	37.85	430	634	67.82	2,160	80.00	298	642	940	34.81	372	426	201	78	503	 	 
2012	10740	54	Bemidji St.	-	Totals	-	-	-	-	-	104:35	797	1,665	47.87	225	580	38.79	462	624	74.04	2,281	73.58	282	714	996	32.13	452	321	184	54	513	 	 
2012	10740	54	Bemidji St.	-	Opponent Totals	-	-	-	-	-	104:36	751	1,657	45.32	167	458	36.46	406	565	71.86	2,075	66.94	274	665	939	30.29	318	355	154	74	554	 	 
2012	10740	55	Benedict	-	Totals	-	-	-	-	-	101:17	724	1,658	43.67	176	549	32.06	391	582	67.18	2,015	67.17	345	828	1,173	39.10	364	422	118	146	481	 	 
2012	10740	55	Benedict	-	Opponent Totals	-	-	-	-	-	101:03	703	1,882	37.35	148	514	28.79	361	556	64.93	1,915	63.83	445	691	1,136	37.87	297	319	214	53	487	 	 
2012	10740	56	Bentley	-	Totals	-	-	-	-	-	90:50	644	1,546	41.66	284	755	37.62	317	455	69.67	1,889	69.96	270	684	954	35.33	378	380	126	48	360	 	 
2012	10740	56	Bentley	-	Opponent Totals	-	-	-	-	-	90:50	712	1,696	41.98	186	543	34.25	247	360	68.61	1,857	68.78	339	714	1,053	39.00	369	370	197	82	468	 	 
2012	10740	30134	Black Hills St.	-	Totals	-	-	-	-	-	94:16	652	1,579	41.29	213	588	36.22	415	615	67.48	1,932	69.00	261	687	948	33.86	277	375	163	98	535	 	 
2012	10740	30134	Black Hills St.	-	Opponent Totals	-	-	-	-	-	94:06	684	1,553	44.04	175	469	37.31	445	625	71.20	1,991	71.11	261	765	1,026	36.64	317	395	180	48	583	 	 
